start_time;wind_production;nuclear_production;hydro_production;total_production;surplus_deficit;reserve_small_scale_production
2025-07-29 13:00:00+00:00;2533.0099999999998;3696.8;444.94399999999996;8077.985000000001;-5.502499999999977;20.200049999999997
2025-07-29 14:00:00+00:00;2577.28;3693.7799999999997;444.134;8002.280000000001;129.38550000000004;20.0
2025-07-29 15:00:00+00:00;2577.08;3695.3;475.6035;7947.109999999999;20.628100000000025;20.69975
2025-07-29 16:00:00+00:00;2700.995;3692.8550000000005;510.384;8019.85;80.00975000000003;22.0
2025-07-29 17:00:00+00:00;2686.7349999999997;3696.2349999999997;577.2185;7991.6449999999995;-28.456549999999975;22.0
2025-07-29 18:00:00+00:00;3112.105;3694.5150000000003;537.627;8333.220000000001;297.9150000000001;22.3
2025-07-29 19:00:00+00:00;3559.0199999999995;3695.66;551.155;8778.829999999998;493.98;24.0
2025-07-29 20:00:00+00:00;3701.6;3695.85;513.8765;8874.44;424.94000000000005;24.0
2025-07-29 21:00:00+00:00;3515.5099999999998;3695.6949999999997;511.6120000000001;8687.375;270.4895;25.2
2025-07-29 22:00:00+00:00;3558.21;3931.44;474.1929999999999;8927.734999999999;54.76200000000002;26.0
2025-07-29 23:00:00+00:00;3654.4800000000005;3972.2400000000002;471.95950000000005;9060.744999999999;250.727;27.99935
2025-07-30 00:00:00+00:00;3286.0699999999997;3976.5699999999997;456.601;8678.85;120.62800000000001;31.0
2025-07-30 01:00:00+00:00;2974.91;3980.905;442.66349999999994;8338.880000000001;139.87000000000003;32.3
2025-07-30 02:00:00+00:00;2758.6150000000002;3984.69;436.02400000000006;8147.885;289.9325;32.7501
2025-07-30 03:00:00+00:00;2313.38;3992.575;415.1675;7789.295;179.56970000000004;25.600149999999996
2025-07-30 04:00:00+00:00;1471.53;3998.9550000000004;535.283;7215.514999999999;-62.01809999999998;23.0
2025-07-30 05:00:00+00:00;742.5699999999999;3997.6099999999997;903.2755;7034.895000000001;-125.25809999999997;22.7
2025-07-30 06:00:00+00:00;390.3555;3996.345;1227.785;7192.045;3.233400000000026;38.24925
2025-07-30 07:00:00+00:00;337.99;3996.55;1259.2549999999999;7341.975;124.00250000000003;68.74980000000001
2025-07-30 08:00:00+00:00;469.37299999999993;3996.53;1031.49;7265.1;116.07725000000002;19.0
2025-07-30 09:00:00+00:00;513.6229999999999;3996.1949999999997;1005.6290000000001;7330.405000000001;70.68300000000002;17.8
2025-07-30 10:00:00+00:00;494.8835;3996.2200000000003;895.366;7176.339999999999;231.94000000000005;17.0
2025-07-30 11:00:00+00:00;465.178;3995.4649999999992;721.2;6928.409999999999;154.3505;17.0
2025-07-30 12:00:00+00:00;435.6845;3996.2049999999995;705.3025;6841.92;164.30900000000003;17.0
2025-07-30 13:00:00+00:00;435.35249999999996;3996.41;726.9794999999999;6828.460000000001;93.64200000000002;17.0
2025-07-30 14:00:00+00:00;270.71099999999996;3995.1600000000008;1055.3335000000002;6891.084999999999;135.93820000000002;17.0
2025-07-30 15:00:00+00:00;210.4;3995.595;1399.2649999999999;7052.7300000000005;115.638;17.0
2025-07-30 16:00:00+00:00;194.544;3996.075;1429.6799999999998;6894.740000000001;16.721750000000032;17.2
2025-07-30 17:00:00+00:00;263.2475;3995.2349999999997;1552.125;6971.610000000001;165.83250000000004;19.0
2025-07-30 18:00:00+00:00;437.5415;3996.415;1588.66;7067.734999999999;223.65600000000003;20.4
2025-07-30 19:00:00+00:00;691.8860000000001;3996.405;1429.535;7123.5;217.2735;22.9498
2025-07-30 20:00:00+00:00;869.4705;3997.3149999999996;1119.8925;6988.705;268.31000000000006;23.9
